student_id,amount,course,ts,date,hour,order_id,n_items_in_order,list_price,price_ratio,discount
197,7475.0,AI агенты,2026-09-04 15:39:31,2026-09-04,15,6804d414b20b,2,8950.0,0.835195530726257,0.16480446927374304
574,7475.0,ML про,2026-09-04 16:29:01,2026-09-04,16,df0a480ca9fc,1,8950.0,0.835195530726257,0.16480446927374304
198,7475.0,Аналитика старт,2026-09-04 16:44:57,2026-09-04,16,4ca54c49fd41,1,8950.0,0.835195530726257,0.16480446927374304
576,7475.0,ML старт,2026-09-04 17:26:34,2026-09-04,17,c37011bfafb4,1,8950.0,0.835195530726257,0.16480446927374304
471,9950.0,Линейная алгебра,2026-09-04 18:12:51,2026-09-04,18,d38dbb7be9bc,1,9950.0,1.0,0.0
428,8950.0,ML про,2026-09-04 18:33:44,2026-09-04,18,c08e49633300,2,8950.0,1.0,0.0
428,8950.0,ML старт,2026-09-04 18:33:44,2026-09-04,18,c08e49633300,2,8950.0,1.0,0.0
94,8950.0,Backend про,2026-09-04 18:49:47,2026-09-04,18,475cd3886768,1,8950.0,1.0,0.0
1,8950.0,Аналитика старт,2026-09-04 19:30:57,2026-09-04,19,e17b8721770d,1,8950.0,1.0,0.0
384,8450.0,Аналитика про,2026-09-04 20:38:50,2026-09-04,20,c5c39e83da73,1,8950.0,0.9441340782122905,0.05586592178770955
43,6475.0,Аналитика старт,2026-09-05 07:16:30,2026-09-05,7,71532a16f127,2,8950.0,0.723463687150838,0.276536312849162
43,6475.0,АВ тестам,2026-09-05 07:16:30,2026-09-05,7,71532a16f127,2,8191.0,0.7905017702356245,0.2094982297643755
309,8950.0,ML про,2026-09-05 09:55:40,2026-09-05,9,b3212d1c6eff,1,8950.0,1.0,0.0
502,8450.0,ML про,2026-09-05 10:11:25,2026-09-05,10,5384b3973d67,1,8950.0,0.9441340782122905,0.05586592178770955
591,8450.0,AI агенты,2026-09-05 10:13:46,2026-09-05,10,f9775e676608,1,8950.0,0.9441340782122905,0.05586592178770955
394,8950.0,Алгоритмы про,2026-09-05 10:17:43,2026-09-05,10,c311d5ab804e,1,8950.0,1.0,0.0
155,7475.0,Backend про,2026-09-05 10:20:56,2026-09-05,10,9c5a653cd015,2,8950.0,0.835195530726257,0.16480446927374304
155,7475.0,Backend старт,2026-09-05 10:20:56,2026-09-05,10,9c5a653cd015,2,8950.0,0.835195530726257,0.16480446927374304
533,8450.0,AI агенты,2026-09-05 10:24:14,2026-09-05,10,3033241690b4,1,8950.0,0.9441340782122905,0.05586592178770955
510,8950.0,AI агенты,2026-09-05 10:34:42,2026-09-05,10,bcbd35bd5588,1,8950.0,1.0,0.0
328,7475.0,ML про,2026-09-05 10:58:26,2026-09-05,10,056b658e9988,2,8950.0,0.835195530726257,0.16480446927374304
328,7475.0,Аналитика про,2026-09-05 10:58:26,2026-09-05,10,056b658e9988,2,8950.0,0.835195530726257,0.16480446927374304
31,7475.0,ML про,2026-09-05 11:00:21,2026-09-05,11,0f14a16ed90e,1,8950.0,0.835195530726257,0.16480446927374304
397,8950.0,Аналитика старт,2026-09-05 11:02:15,2026-09-05,11,a9365a88c644,1,8950.0,1.0,0.0
487,7475.0,ML старт,2026-09-05 11:02:17,2026-09-05,11,a2bad28e0686,2,8950.0,0.835195530726257,0.16480446927374304
487,7475.0,ML про,2026-09-05 11:02:17,2026-09-05,11,a2bad28e0686,2,8950.0,0.835195530726257,0.16480446927374304
515,8450.0,Аналитика про,2026-09-05 12:09:36,2026-09-05,12,a681b9056504,1,8950.0,0.9441340782122905,0.05586592178770955
155,7000.0,Алгоритмы старт,2026-09-05 12:13:44,2026-09-05,12,7d5476698b54,1,8950.0,0.7821229050279329,0.2178770949720671
117,8450.0,Аналитика про,2026-09-05 12:34:35,2026-09-05,12,648acd0ccb9b,1,8950.0,0.9441340782122905,0.05586592178770955
517,8950.0,Аналитика про,2026-09-05 12:48:03,2026-09-05,12,c577c539c87f,1,8950.0,1.0,0.0
238,8950.0,Backend про,2026-09-05 13:28:56,2026-09-05,13,7dfbb0110e88,1,8950.0,1.0,0.0
406,8450.0,ML про,2026-09-05 13:55:08,2026-09-05,13,236e91fd2751,1,8950.0,0.9441340782122905,0.05586592178770955
270,8950.0,Аналитика про,2026-09-05 14:08:51,2026-09-05,14,bd1c2d7a69c8,1,8950.0,1.0,0.0
48,8950.0,Backend про,2026-09-05 14:24:29,2026-09-05,14,ae048155f9bd,1,8950.0,1.0,0.0
405,8950.0,Backend старт,2026-09-05 14:29:26,2026-09-05,14,68e72375f1bf,1,8950.0,1.0,0.0
18,8950.0,Алгоритмы про,2026-09-05 14:29:29,2026-09-05,14,c8ef52b4a2ca,1,8950.0,1.0,0.0
362,8450.0,ML про,2026-09-05 14:52:23,2026-09-05,14,0ad1dd24af20,1,8950.0,0.9441340782122905,0.05586592178770955
250,7475.0,Backend про,2026-09-05 14:54:24,2026-09-05,14,21711381e306,2,8950.0,0.835195530726257,0.16480446927374304
250,7475.0,Backend старт,2026-09-05 14:54:24,2026-09-05,14,21711381e306,2,8950.0,0.835195530726257,0.16480446927374304
540,8950.0,Аналитика про,2026-09-05 14:57:41,2026-09-05,14,69f54e969788,1,8950.0,1.0,0.0
461,7475.0,Аналитика про,2026-09-05 15:01:05,2026-09-05,15,faca444af191,2,8950.0,0.835195530726257,0.16480446927374304
461,7475.0,Аналитика старт,2026-09-05 15:01:05,2026-09-05,15,faca444af191,2,8950.0,0.835195530726257,0.16480446927374304
556,7475.0,Аналитика про,2026-09-05 15:17:14,2026-09-05,15,f6e52ab1d54a,1,8950.0,0.835195530726257,0.16480446927374304
431,8950.0,Алгоритмы старт,2026-09-05 15:28:29,2026-09-05,15,f620783dcf21,1,8950.0,1.0,0.0
169,8950.0,Аналитика про,2026-09-05 15:47:16,2026-09-05,15,10add9e0feaf,1,8950.0,1.0,0.0
245,8950.0,Backend про,2026-09-05 15:54:58,2026-09-05,15,546d23e744b2,1,8950.0,1.0,0.0
2,8950.0,ML про,2026-09-05 16:22:48,2026-09-05,16,3616ec5e7b54,1,8950.0,1.0,0.0
414,8950.0,ML про,2026-09-05 16:25:16,2026-09-05,16,34bda6caa578,1,8950.0,1.0,0.0
596,8950.0,ML про,2026-09-05 16:26:36,2026-09-05,16,cacb4ddb0873,1,8950.0,1.0,0.0
67,8950.0,ML про,2026-09-05 17:04:40,2026-09-05,17,4d9eb7ce4a9f,1,8950.0,1.0,0.0
210,7475.0,Аналитика старт,2026-09-05 17:12:38,2026-09-05,17,39b1b4d4bc1d,1,8950.0,0.835195530726257,0.16480446927374304
127,8950.0,ML про,2026-09-05 17:27:41,2026-09-05,17,59e008f700f9,1,8950.0,1.0,0.0
602,8450.0,Backend про,2026-09-05 17:42:39,2026-09-05,17,0ee2f83969bf,1,8950.0,0.9441340782122905,0.05586592178770955
109,8950.0,ML про,2026-09-05 17:57:36,2026-09-05,17,b51bf39311a0,1,8950.0,1.0,0.0
398,8950.0,ML про,2026-09-05 18:06:36,2026-09-05,18,f817b43e14a6,1,8950.0,1.0,0.0
350,8450.0,Аналитика про,2026-09-05 18:12:55,2026-09-05,18,4983c133cfee,1,8950.0,0.9441340782122905,0.05586592178770955
24,8950.0,ML про,2026-09-05 18:23:21,2026-09-05,18,1f43b4a33135,1,8950.0,1.0,0.0
553,8950.0,ML про,2026-09-05 18:27:14,2026-09-05,18,6dec961e3b77,1,8950.0,1.0,0.0
174,7475.0,ML про,2026-09-05 18:41:16,2026-09-05,18,3e16e436c50f,2,8950.0,0.835195530726257,0.16480446927374304
174,7475.0,Алгоритмы про,2026-09-05 18:41:16,2026-09-05,18,3e16e436c50f,2,8950.0,0.835195530726257,0.16480446927374304
494,8959.0,Алгоритмы про,2026-09-05 19:15:54,2026-09-05,19,961b7763af47,1,8950.0,1.0010055865921788,0.0
377,7475.0,Аналитика про,2026-09-05 19:24:12,2026-09-05,19,bedcd9ed8885,2,8950.0,0.835195530726257,0.16480446927374304
377,7475.0,Аналитика старт,2026-09-05 19:24:12,2026-09-05,19,bedcd9ed8885,2,8950.0,0.835195530726257,0.16480446927374304
60,8950.0,ML про,2026-09-05 19:44:33,2026-09-05,19,a40fe70da24b,1,8950.0,1.0,0.0
545,8950.0,ML про,2026-09-05 19:45:17,2026-09-05,19,9a29b9f4f179,1,8950.0,1.0,0.0
147,7475.0,ML про,2026-09-05 19:46:01,2026-09-05,19,de573582f412,2,8950.0,0.835195530726257,0.16480446927374304
147,7475.0,ML старт,2026-09-05 19:46:01,2026-09-05,19,de573582f412,2,8950.0,0.835195530726257,0.16480446927374304
416,6975.0,Backend про,2026-09-05 21:19:33,2026-09-05,21,936f46b1fb24,2,8950.0,0.7793296089385475,0.22067039106145248
416,6975.0,ML про,2026-09-05 21:19:33,2026-09-05,21,936f46b1fb24,2,8950.0,0.7793296089385475,0.22067039106145248
188,6975.0,Backend про,2026-09-06 01:03:43,2026-09-06,1,ee4e84c593d5,1,8950.0,0.7793296089385475,0.22067039106145248
569,8950.0,Backend про,2026-09-06 08:00:03,2026-09-06,8,55432bed05a2,1,8950.0,1.0,0.0
74,8450.0,AI агенты,2026-09-06 10:34:28,2026-09-06,10,e555c329d284,1,8950.0,0.9441340782122905,0.05586592178770955
20,7475.0,Аналитика старт,2026-09-06 11:07:00,2026-09-06,11,58e0fd1bda0a,2,8950.0,0.835195530726257,0.16480446927374304
20,7475.0,Аналитика про,2026-09-06 11:07:00,2026-09-06,11,58e0fd1bda0a,2,8950.0,0.835195530726257,0.16480446927374304
151,7475.0,Аналитика про,2026-09-06 11:31:11,2026-09-06,11,cc51837bcbc2,1,8950.0,0.835195530726257,0.16480446927374304
42,8450.0,ML про,2026-09-06 11:42:46,2026-09-06,11,cb60c6f5bb2e,1,8950.0,0.9441340782122905,0.05586592178770955
193,8450.0,AI агенты,2026-09-06 11:49:34,2026-09-06,11,e54ccd0c210c,1,8950.0,0.9441340782122905,0.05586592178770955
105,8950.0,Аналитика про,2026-09-06 11:55:22,2026-09-06,11,37d8f504691f,1,8950.0,1.0,0.0
275,6975.0,AI агенты,2026-09-06 11:58:58,2026-09-06,11,51fa63ae27cb,2,8950.0,0.7793296089385475,0.22067039106145248
275,6975.0,ML про,2026-09-06 11:58:58,2026-09-06,11,51fa63ae27cb,2,8950.0,0.7793296089385475,0.22067039106145248
56,7475.0,Backend старт,2026-09-06 12:12:33,2026-09-06,12,8630a5628f85,1,8950.0,0.835195530726257,0.16480446927374304
44,6975.0,AI агенты,2026-09-06 12:29:18,2026-09-06,12,1af8b91bd2fe,1,8950.0,0.7793296089385475,0.22067039106145248
327,8950.0,AI агенты,2026-09-06 12:45:38,2026-09-06,12,47aa968fd77b,1,8950.0,1.0,0.0
292,6975.0,ML про,2026-09-06 12:59:39,2026-09-06,12,529870d6b3ce,1,8950.0,0.7793296089385475,0.22067039106145248
150,8950.0,Backend про,2026-09-06 13:11:45,2026-09-06,13,f1d37ab8c619,1,8950.0,1.0,0.0
59,8950.0,ML про,2026-09-06 13:32:21,2026-09-06,13,7e07b1534ae8,1,8950.0,1.0,0.0
154,8950.0,Алгоритмы про,2026-09-06 13:40:03,2026-09-06,13,6dc2360585b5,1,8950.0,1.0,0.0
472,8950.0,ML про,2026-09-06 13:45:12,2026-09-06,13,b10e9962fe7c,1,8950.0,1.0,0.0
601,6975.0,Аналитика про,2026-09-06 14:28:33,2026-09-06,14,881f4dcc7f5c,2,8950.0,0.7793296089385475,0.22067039106145248
601,6975.0,Аналитика старт,2026-09-06 14:28:33,2026-09-06,14,881f4dcc7f5c,2,8950.0,0.7793296089385475,0.22067039106145248
22,8450.0,ML про,2026-09-06 14:41:56,2026-09-06,14,e00734985028,1,8950.0,0.9441340782122905,0.05586592178770955
344,8950.0,AI агенты,2026-09-06 14:48:52,2026-09-06,14,78bc06790649,1,8950.0,1.0,0.0
49,7475.0,AI агенты,2026-09-06 14:51:02,2026-09-06,14,e5d085419067,2,8950.0,0.835195530726257,0.16480446927374304
49,7475.0,Backend про,2026-09-06 14:51:02,2026-09-06,14,e5d085419067,2,8950.0,0.835195530726257,0.16480446927374304
113,8950.0,Аналитика про,2026-09-06 15:14:57,2026-09-06,15,1fd1847ebd18,1,8950.0,1.0,0.0
366,2237.5,AI агенты,2026-09-06 15:18:37,2026-09-06,15,5d0754d19d50,4,8950.0,0.25,0.75
366,2237.5,ML про,2026-09-06 15:18:37,2026-09-06,15,5d0754d19d50,4,8950.0,0.25,0.75
366,2237.5,ML старт,2026-09-06 15:18:37,2026-09-06,15,5d0754d19d50,4,8950.0,0.25,0.75
366,2237.5,Алгоритмы старт,2026-09-06 15:18:37,2026-09-06,15,5d0754d19d50,4,8950.0,0.25,0.75
434,8450.0,Backend про,2026-09-06 15:23:19,2026-09-06,15,4ae8942a5a54,1,8950.0,0.9441340782122905,0.05586592178770955
55,2237.5,AI агенты,2026-09-06 15:35:13,2026-09-06,15,bf1943987991,1,8950.0,0.25,0.75
23,2237.5,ML старт,2026-09-06 15:39:44,2026-09-06,15,f4b1218f838f,1,8950.0,0.25,0.75
51,2237.5,ML про,2026-09-06 15:46:24,2026-09-06,15,e53bf12f45f6,1,8950.0,0.25,0.75
261,8950.0,AI агенты,2026-09-06 16:06:04,2026-09-06,16,8cfcf2a684ce,1,8950.0,1.0,0.0
306,8950.0,ML старт,2026-09-06 16:18:59,2026-09-06,16,1cae9d6f3102,1,8950.0,1.0,0.0
180,2237.5,Алгоритмы старт,2026-09-06 16:23:30,2026-09-06,16,3fa8df670a54,1,8950.0,0.25,0.75
10,8450.0,Backend про,2026-09-06 16:25:37,2026-09-06,16,e79954d3ad2e,1,8950.0,0.9441340782122905,0.05586592178770955
310,7475.0,AI агенты,2026-09-06 16:38:02,2026-09-06,16,de8ac2d44f84,2,8950.0,0.835195530726257,0.16480446927374304
310,7475.0,ML про,2026-09-06 16:38:02,2026-09-06,16,de8ac2d44f84,2,8950.0,0.835195530726257,0.16480446927374304
528,8950.0,ML про,2026-09-06 16:54:20,2026-09-06,16,b243d4b6d13b,1,8950.0,1.0,0.0
97,8950.0,Backend про,2026-09-06 17:27:55,2026-09-06,17,6f82dde64365,1,8950.0,1.0,0.0
449,8950.0,Алгоритмы старт,2026-09-06 17:28:24,2026-09-06,17,13d237b5c259,1,8950.0,1.0,0.0
278,7475.0,Аналитика про,2026-09-06 17:31:06,2026-09-06,17,4d079fde318f,2,8950.0,0.835195530726257,0.16480446927374304
278,7475.0,Аналитика старт,2026-09-06 17:31:06,2026-09-06,17,4d079fde318f,2,8950.0,0.835195530726257,0.16480446927374304
300,6950.0,Data Science,2026-09-06 17:58:00,2026-09-06,17,241fa44ea7fc,1,6950.0,1.0,0.0
251,9950.0,Мат анализ,2026-09-06 18:05:45,2026-09-06,18,e40108b19785,1,9950.0,1.0,0.0
347,7475.0,Аналитика про,2026-09-06 18:35:08,2026-09-06,18,94bd8b7c2af9,1,8950.0,0.835195530726257,0.16480446927374304
359,7475.0,Аналитика старт,2026-09-06 18:40:33,2026-09-06,18,43ce5ba51ed6,1,8950.0,0.835195530726257,0.16480446927374304
399,8950.0,ML про,2026-09-06 19:02:33,2026-09-06,19,173861f846fb,1,8950.0,1.0,0.0
530,8950.0,Аналитика про,2026-09-06 19:09:38,2026-09-06,19,becd53bb1afa,1,8950.0,1.0,0.0
396,9950.0,Мат анализ,2026-09-06 19:15:37,2026-09-06,19,9af733710a9e,1,9950.0,1.0,0.0
604,8950.0,Аналитика старт,2026-09-06 19:17:57,2026-09-06,19,03c689702a90,1,8950.0,1.0,0.0
593,9950.0,Мат анализ,2026-09-06 19:53:15,2026-09-06,19,20f2a647f99f,1,9950.0,1.0,0.0
454,8950.0,ML про,2026-09-07 04:33:26,2026-09-07,4,1c0006904bbf,1,8950.0,1.0,0.0
63,8950.0,Алгоритмы про,2026-09-07 05:24:57,2026-09-07,5,f25c687e6f2e,1,8950.0,1.0,0.0
228,8950.0,AI агенты,2026-09-07 07:42:35,2026-09-07,7,2c3e2a6a9f5c,1,8950.0,1.0,0.0
13,8950.0,AI агенты,2026-09-07 07:54:24,2026-09-07,7,21224e6af61c,1,8950.0,1.0,0.0
465,4225.0,Алгоритмы,2026-09-07 08:21:23,2026-09-07,8,95da93eee837,1,9950.0,0.42462311557788945,0.5753768844221105
125,8950.0,ML про,2026-09-07 08:46:37,2026-09-07,8,6c9de7ee2fba,1,8950.0,1.0,0.0
491,8950.0,Аналитика про,2026-09-07 09:04:54,2026-09-07,9,0bc12978a74f,1,8950.0,1.0,0.0
100,8950.0,Backend старт,2026-09-07 09:30:42,2026-09-07,9,8114344b2b2c,1,8950.0,1.0,0.0
110,8950.0,AI агенты,2026-09-07 10:27:06,2026-09-07,10,d4c81c018392,1,8950.0,1.0,0.0
119,8950.0,Алгоритмы про,2026-09-07 11:34:36,2026-09-07,11,7a2323bb9b96,1,8950.0,1.0,0.0
102,6475.0,AI агенты,2026-09-07 12:59:48,2026-09-07,12,73608b947132,2,8950.0,0.723463687150838,0.276536312849162
102,6475.0,ML про,2026-09-07 12:59:48,2026-09-07,12,73608b947132,2,8950.0,0.723463687150838,0.276536312849162
204,8950.0,ML про,2026-09-07 13:39:13,2026-09-07,13,05d7c75600f6,1,8950.0,1.0,0.0
214,8950.0,AI агенты,2026-09-07 14:02:50,2026-09-07,14,a29f1096fcbc,1,8950.0,1.0,0.0
254,7475.0,Алгоритмы про,2026-09-07 14:53:39,2026-09-07,14,b1c9fbe53416,2,8950.0,0.835195530726257,0.16480446927374304
254,7475.0,Алгоритмы старт,2026-09-07 14:53:39,2026-09-07,14,b1c9fbe53416,2,8950.0,0.835195530726257,0.16480446927374304
246,9950.0,Мат анализ,2026-09-07 16:45:55,2026-09-07,16,e5dd256d9238,1,9950.0,1.0,0.0
509,18900.0,Теория вероятностей,2026-09-07 16:51:31,2026-09-07,16,50c7cfe51f89,1,9950.0,1.5,0.0
72,6975.0,AI агенты,2026-09-07 19:19:58,2026-09-07,19,c9d04384d675,2,8950.0,0.7793296089385475,0.22067039106145248
72,6975.0,ML про,2026-09-07 19:19:58,2026-09-07,19,c9d04384d675,2,8950.0,0.7793296089385475,0.22067039106145248
78,6950.0,Data Science,2026-09-08 05:10:30,2026-09-08,5,b6e82d4da7bf,1,6950.0,1.0,0.0
548,6975.0,AI агенты,2026-09-08 12:45:32,2026-09-08,12,f78f32b80ece,2,8950.0,0.7793296089385475,0.22067039106145248
548,6975.0,ML про,2026-09-08 12:45:32,2026-09-08,12,f78f32b80ece,2,8950.0,0.7793296089385475,0.22067039106145248
429,9950.0,Мат анализ,2026-09-08 13:04:06,2026-09-08,13,2c534728442f,1,9950.0,1.0,0.0
499,8950.0,Аналитика про,2026-09-08 13:24:34,2026-09-08,13,0cd5a813f46e,1,8950.0,1.0,0.0
68,7500.0,Алгоритмы старт,2026-09-08 17:53:12,2026-09-08,17,298931771c6e,2,8950.0,0.8379888268156425,0.16201117318435754
68,7500.0,Алгоритмы про,2026-09-08 17:53:12,2026-09-08,17,298931771c6e,2,8950.0,0.8379888268156425,0.16201117318435754
456,9950.0,Мат анализ,2026-09-08 17:57:42,2026-09-08,17,5ac38ca1aca2,1,9950.0,1.0,0.0
190,9950.0,Мат анализ,2026-09-09 02:52:43,2026-09-09,2,a29f44a5b469,1,9950.0,1.0,0.0
80,6975.0,ML про,2026-09-09 04:53:08,2026-09-09,4,a3a96a0c8de6,1,8950.0,0.7793296089385475,0.22067039106145248
108,6975.0,AI агенты,2026-09-09 04:53:08,2026-09-09,4,4243bc8394d0,1,8950.0,0.7793296089385475,0.22067039106145248
358,8450.0,Аналитика про,2026-09-09 06:30:33,2026-09-09,6,64e40b0854c2,1,8950.0,0.9441340782122905,0.05586592178770955
224,8450.0,Аналитика про,2026-09-09 08:55:28,2026-09-09,8,3e5b8df8c478,1,8950.0,0.9441340782122905,0.05586592178770955
438,8950.0,Аналитика про,2026-09-09 13:24:37,2026-09-09,13,553121f1cc31,1,8950.0,1.0,0.0
283,7475.0,AI агенты,2026-09-09 13:34:09,2026-09-09,13,ba5f95f6652b,2,8950.0,0.835195530726257,0.16480446927374304
283,7475.0,ML про,2026-09-09 13:34:09,2026-09-09,13,ba5f95f6652b,2,8950.0,0.835195530726257,0.16480446927374304
381,8950.0,Аналитика старт,2026-09-09 14:46:43,2026-09-09,14,f08f3321f63b,1,8950.0,1.0,0.0
212,7475.0,Алгоритмы старт,2026-09-09 15:03:44,2026-09-09,15,01d388b9eca4,2,8950.0,0.835195530726257,0.16480446927374304
212,7475.0,Алгоритмы про,2026-09-09 15:03:44,2026-09-09,15,01d388b9eca4,2,8950.0,0.835195530726257,0.16480446927374304
567,7475.0,AI агенты,2026-09-09 15:06:26,2026-09-09,15,c459129d4cd9,2,8950.0,0.835195530726257,0.16480446927374304
567,7475.0,Алгоритмы про,2026-09-09 15:06:26,2026-09-09,15,c459129d4cd9,2,8950.0,0.835195530726257,0.16480446927374304
337,7475.0,Алгоритмы про,2026-09-09 15:41:19,2026-09-09,15,c6071d533515,1,8950.0,0.835195530726257,0.16480446927374304
349,7475.0,Алгоритмы старт,2026-09-09 16:10:16,2026-09-09,16,2f1c95088091,1,8950.0,0.835195530726257,0.16480446927374304
123,6450.0,Data Science,2026-09-09 16:23:01,2026-09-09,16,a3c89e5a1514,1,6950.0,0.9280575539568345,0.07194244604316546
444,7475.0,Алгоритмы старт,2026-09-09 16:46:07,2026-09-09,16,15d283a3725d,2,8950.0,0.835195530726257,0.16480446927374304
444,7475.0,Алгоритмы про,2026-09-09 16:46:07,2026-09-09,16,15d283a3725d,2,8950.0,0.835195530726257,0.16480446927374304
36,8950.0,Линейная алгебра,2026-09-09 19:26:20,2026-09-09,19,6f6c73ca78d6,5,9950.0,0.8994974874371859,0.10050251256281406
36,8950.0,Мат анализ,2026-09-09 19:26:20,2026-09-09,19,6f6c73ca78d6,5,9950.0,0.8994974874371859,0.10050251256281406
36,8950.0,Алгоритмы,2026-09-09 19:26:20,2026-09-09,19,6f6c73ca78d6,5,9950.0,0.8994974874371859,0.10050251256281406
36,8950.0,Дискретка,2026-09-09 19:26:20,2026-09-09,19,6f6c73ca78d6,5,8245.0,1.0855063674954517,0.0
36,8950.0,Теория вероятностей,2026-09-09 19:26:20,2026-09-09,19,6f6c73ca78d6,5,9950.0,0.8994974874371859,0.10050251256281406
407,8950.0,Линейная алгебра,2026-09-09 23:11:20,2026-09-09,23,d1fa98f81530,1,9950.0,0.8994974874371859,0.10050251256281406
196,9950.0,Линейная алгебра,2026-09-10 06:09:12,2026-09-10,6,fe18ffcc4b48,1,9950.0,1.0,0.0
